Label,Text
__label__1,"memory lane ? ? : bought 2 hoping kids toys growing . wow , straight crap . produce product sucks ? ! ! clip holds rocket pump hold rocket . o - ring dried , hard , brittle piece seal . , past crappy - ness , pump shaft pull completely , bend like pretzel pumping , leak water pump ! got launches 2 . disappointed kids . boooooo !"
__label__1,"good : find book interesting .. occasional humor .. general , enjoy piece literature ."
__label__2,signature life : pursuing god best day : beautifully written book helps understand & affects peoples life work place daily life . dianna uses real life examples taking time kind word deed difference showing god love . highly recommend corporations employees read book .
__label__2,"value issue : yes , best space heater owned , unique shape gather bunch dust , like past heaters , beat price performance ."
__label__2,"worth purchase hdtv : bought dvd set foray world blu - ray disappointed . picture quality ( especially spider - man 2 & 3 ) pops screen 720p . thinking buying movies hd sure seen format wo bother reviewing films . reason gave dvds 4 stars instead 5 , , complete lack extras movies . grain higher dark scenes spider - man compared 2 sequels ( ) . small complaints definitely pick set want nice demo discs collection ."
__label__2,"em coming ! : classic chick - lit . fun , sexy , juicy , leave wanting book love things girls . books therapy . ;)"
__label__1,"nutshell : mambo murder : seen film mean guns twice purchased dvd ( albeit bargain rack ) . great film , good film , entertaining like violence mambo.the story movie weak best cast ( consisting ice - t christopher lambert ) improve film . interesting action moments , beat mambo music.if find cheap price suggest , pay couple bucks film . course diehard christopher lambert fan love mambo violence , want invest ."
__label__2,"fiction ? think : read media exposed ideas story manson called family.i judge human things character.i believed hippie cult leader , formed family , believe killed one.this jeered manson believe closest revelation expose way came media.1967 , manson asked society.he met instrumental people hung . shy sex . ignorant things . bing crosby , beatles helter skelter.one girls created herself.if stayed release o.k . people joined love peace era , revolved bikers , weapons , thefts . plan . trying exsistance , people want stay valley . branched , brought chaos evolved ."
__label__1,"good followup ... : old grey whistle test hosted incredibly groundbreaking concerts , original bob marley wailers , return forever ( performing romantic warrior ) . bootlegs shows available recorded nth generation tapes . classic shows better choice release hit miss ( miss ) collection singles . disappointed , believe sales numbers ."
__label__1,"great plot , horrible writing ! ! ! ! ! ! ! ! : believe plot "" scarlet letter "" wonderful & love read , events interesting ideas . think mr . hawthorne boring writing style . dragged forever & think book consisted descriptions dialogue --- enjoy book like . think written different author , mainly plot , wonderful . , terribly boring ! ! ! ! ! ! ! !"
__label__2,"squeem : like came expecting , helped save money compare stores"
__label__1,"baseless , propaganda : book colleges america , contains primary source quotes , footnotes , endnotes , scholarly support assertions . author bother read founders ' letters , speeches , published works , etc ? probably , bc actual quotes founded country way speculation , hearsay , biased opinions masquerading historical fact . pathetic ."
__label__2,"decent shoe : good , sturdy platform squatting barbell . firm . laces long wrap ankles , shoe forms fair notch retain laces sliding shoes - better rear loop . shoes better insoles spongy foam wedge heels . replaced thin flat insoles pair water shoes . cut foam wedge use included insoles . raised heel foam wedge . run true size slightly tight ."
__label__2,"great gift pass ! : gave friend october .... finally solved dec relatives came visit .... univ virginia student solved ! pass friends birthdays ... like game , harder think . actually william mary graduate ! gave mom christmas , solved . pass ladies plays cards . fun different .... good conversation piece !"
__label__1,"elephant charm ? got kidding . : opened box , expecting elephant charms . ? . come . buy ?"
__label__1,"dull , dull , dull . slog way . . : disappointing . . happens . huxley pontificates . spare . known book . skip ."
__label__2,"rumours dvd : rumours dvd retrospective documentary 21 years release . . appeal primarily benefit interested way tracks laid , underlying emotions led creation individual songs , hearing bits pieces tracks instruments removed . important remember filming occurred record plant ( recording studio ) sessions . film footage exist post production concert footage ; sound quality poor present video based audio standards.with said , interested learning emotionally charged albums rocks history created find dvd gratifying . looking film footage songs played entirety disappointed ."
__label__2,"working ... : husband ttc 2 yrs luck ( ) research decided order vitex . cycles 35 - 40 days little cm . took directed month noticed 100 % improvement cm ovulated day 15 unheard ! far , cycle identical month awesome ! gotten bfp helped regulate cycle !"
__label__1,"great big sleeper : sorry , agree reviewers praise piece work . boring running things house ( actually watched 80 minutes ) . guess relate guys constantly "" bedding "" girl walks past . art ? depth ? complexity ? sorry , lost . totally agree reviewer said sad - looking people . mean guys heel . happened faithfull . ok , know prague 1968 russian - thing , come - historical backdrop handled way superficially . depth ? lewis fine actor , material exciting throught - provoking . , shot wad gon na list movie sale appreciate . bye ."
